,,0
age,price_usd_prev_7_min,-0.08975931879641505
edu_abroad,elite_school,-0.08971417669483552
elite_school,edu_abroad,-0.08971417669483552
Tier___3,estimate_min_usd,-0.08945538190803455
estimate_min_usd,Tier___3,-0.08945538190803455
cnt_mean,Continent___Europe,-0.08937857900502826
Continent___Europe,cnt_mean,-0.08937857900502826
estimate_min_usd,Genre___Print,-0.08914524528910904
Genre___Print,estimate_min_usd,-0.08914524528910904
Country___Others,elite_school,-0.0890856921450689
elite_school,Country___Others,-0.0890856921450689
Genre___Print,elite_school_NA,-0.0889481285332181
elite_school_NA,Genre___Print,-0.0889481285332181
width,price_inch_prev_7_mean,-0.08894133008950608
price_inch_prev_7_mean,width,-0.08894133008950608
elite_school,Country___France,-0.08881445100494548
Country___France,elite_school,-0.08881445100494548
cnt_median,Genre___Others,-0.0886987795692136
Genre___Others,cnt_median,-0.0886987795692136
price_inch_prev_7_min,width,-0.08858544862185426
width,price_inch_prev_7_min,-0.08858544862185426
estimate_center_usd,Genre___Print,-0.08828616248044882
Genre___Print,estimate_center_usd,-0.08828616248044882
Country___Germany,Tier___4,-0.08816692570549405
Tier___4,Country___Germany,-0.08816692570549405
Tier___3,Country___Others,-0.08799196970413588
Country___Others,Tier___3,-0.08799196970413588
public_inst,case_id,-0.0879604034195577
case_id,public_inst,-0.0879604034195577
cnt_mean,Country___Others,-0.08767551175233519
Country___Others,cnt_mean,-0.08767551175233519
Genre___Print,estimate_max_usd,-0.08754371607297146
estimate_max_usd,Genre___Print,-0.08754371607297146
elite_award_not_received,private_inst,-0.08752834380843381
private_inst,elite_award_not_received,-0.08752834380843381
price_usd_prev_10_min,Tier___4,-0.08752469720190481
Tier___4,price_usd_prev_10_min,-0.08752469720190481
price_same_size_prev_10_min,Tier___4,-0.08748028152420995
Tier___4,price_same_size_prev_10_min,-0.08748028152420995
Genre___Others,gender_female,-0.08740701044703701
gender_female,Genre___Others,-0.08740701044703701
width,price_inch_prev_10_min,-0.0873712265277473
price_inch_prev_10_min,width,-0.0873712265277473
Country___France,solo_show,-0.08718850672132053
solo_show,Country___France,-0.08718850672132053
price_usd_prev_7_min,Tier___4,-0.08711748137695177
Tier___4,price_usd_prev_7_min,-0.08711748137695177
ranking,price_inch_prev_10_mean,-0.08708971708862022
price_inch_prev_10_mean,ranking,-0.08708971708862022
Genre___Others,medianprice_year,-0.08706603259854527
medianprice_year,Genre___Others,-0.08706603259854527
Continent___Europe,cot_max,-0.08694610308129806
cot_max,Continent___Europe,-0.08694610308129806
elite_award_not_received,Continent___North_America,-0.08673312752559245
Country___USA,elite_award_not_received,-0.08673312752559245
elite_award_not_received,Country___USA,-0.08673312752559245
Continent___North_America,elite_award_not_received,-0.08673312752559245
no_degree,Genre___Others,-0.08650449117617676
Genre___Others,no_degree,-0.08650449117617676
price_usd_prev_3_mean,Tier___3,-0.08646214061903877
Tier___3,price_usd_prev_3_mean,-0.08646214061903877
price_inch_prev_7_min,Tier___4,-0.08635011713245552
Tier___4,price_inch_prev_7_min,-0.08635011713245552
price_usd_prev_7_mean,Tier___3,-0.08604821420470982
Tier___3,price_usd_prev_7_mean,-0.08604821420470982
height,price_inch_prev_5_mean,-0.08603193750877074
price_inch_prev_5_mean,height,-0.08603193750877074
Tier___3,price_usd_prev_5_mean,-0.08601207339702925
price_usd_prev_5_mean,Tier___3,-0.08601207339702925
degree_NA,Genre___Print,-0.0857308133562826
edu_NA,Genre___Print,-0.0857308133562826
Genre___Print,edu_NA,-0.0857308133562826
Genre___Print,degree_NA,-0.0857308133562826
price_same_size_prev_7_min,Tier___4,-0.08564156047942828
Tier___4,price_same_size_prev_7_min,-0.08564156047942828
cot_max,ranking,-0.08556872801854495
ranking,cot_max,-0.08556872801854495
width,price_inch_prev_5_min,-0.08550058205703871
price_inch_prev_5_min,width,-0.08550058205703871
price_usd,Tier___3,-0.08538560336713126
Tier___3,price_usd,-0.08538560336713126
Continent___Others,Country___UK,-0.08502325714386141
Country___UK,Continent___Others,-0.08502325714386141
Country___France,cnt_mean,-0.0849966635094406
cnt_mean,Country___France,-0.0849966635094406
Tier___3,price_usd_prev_10_mean,-0.08460847677727978
price_usd_prev_10_mean,Tier___3,-0.08460847677727978
Tier___4,price_usd_prev_3_max,-0.08452898949244284
price_usd_prev_3_max,Tier___4,-0.08452898949244284
Continent___North_America,elite_school_NA,-0.0845289089297344
elite_school_NA,Continent___North_America,-0.0845289089297344
elite_school_NA,Country___USA,-0.0845289089297344
Country___USA,elite_school_NA,-0.0845289089297344
meanprice_year,Country___France,-0.08400862005333994
Country___France,meanprice_year,-0.08400862005333994
meanprice_year,Tier___4,-0.08370573595374646
Tier___4,meanprice_year,-0.08370573595374646
year,Genre___Photography,-0.083633734994951
Genre___Photography,year,-0.083633734994951
Tier___4,price_usd_prev_5_min,-0.08359744983302925
price_usd_prev_5_min,Tier___4,-0.08359744983302925
price_inch_prev_3_min,height,-0.0835472197536108
height,price_inch_prev_3_min,-0.0835472197536108
Genre___Others,cnt_min,-0.08351370092569964
cnt_min,Genre___Others,-0.08351370092569964
Tier___1,gender_male,-0.08329621412112082
gender_male,Tier___1,-0.08329621412112082
Country___USA,degree_NA,-0.08264920312354884
degree_NA,Country___USA,-0.08264920312354884
Continent___North_America,degree_NA,-0.08264920312354884
Continent___North_America,edu_NA,-0.08264920312354884
edu_NA,Continent___North_America,-0.08264920312354884
degree_NA,Continent___North_America,-0.08264920312354884
Country___USA,edu_NA,-0.08264920312354884
edu_NA,Country___USA,-0.08264920312354884
min_price,group_show,-0.08263558985191034
group_show,min_price,-0.08263558985191034
cot_mean,Tier___4,-0.08241881286319588
Tier___4,cot_mean,-0.08241881286319588
height,cnt_min,-0.08241368254001676
cnt_min,height,-0.08241368254001676
edu_abroad,case_id,-0.08240734050026126
case_id,edu_abroad,-0.08240734050026126
Tier___4,price_inch_prev_5_min,-0.08235845700731076
price_inch_prev_5_min,Tier___4,-0.08235845700731076
price_inch_prev_5_mean,width,-0.0821476298188415
width,price_inch_prev_5_mean,-0.0821476298188415
elite_award_not_received,Genre___Others,-0.08201914591057563
Genre___Others,elite_award_not_received,-0.08201914591057563
price_usd_prev_10_mean,Country___Austria,-0.08189162081425733
Country___Austria,price_usd_prev_10_mean,-0.08189162081425733
ranking,cnt_max,-0.08164939851574135
cnt_max,ranking,-0.08164939851574135
Genre___Print,estimate_range_usd,-0.08101188761668289
estimate_range_usd,Genre___Print,-0.08101188761668289
price_usd_prev_7_max,ranking,-0.08097037228944402
ranking,price_usd_prev_7_max,-0.08097037228944402
price_usd,Genre___Print,-0.08093025010978813
Genre___Print,price_usd,-0.08093025010978813
Tier___3,price_usd_prev_3_max,-0.08059865596792319
price_usd_prev_3_max,Tier___3,-0.08059865596792319
solo_show,gender_female,-0.08027458213525306
gender_female,solo_show,-0.08027458213525306
price_usd_prev_10_max,Country___Austria,-0.0800584688440338
Country___Austria,price_usd_prev_10_max,-0.0800584688440338
age,price_same_size_prev_10_min,-0.0798103277266756
price_same_size_prev_10_min,age,-0.0798103277266756
edu_both,elite_school_NA,-0.07963379673566935
elite_school_NA,edu_both,-0.07963379673566935
cot_min,artwork_order,-0.07959245210229193
artwork_order,cot_min,-0.07959245210229193
private_inst,edu_abroad,-0.07951838855678167
edu_abroad,private_inst,-0.07951838855678167
Genre___Others,price_usd_prev_7_min,-0.07942565107889073
price_usd_prev_7_min,Genre___Others,-0.07942565107889073
Country___Others,cot_mean,-0.07933162567727167
cot_mean,Country___Others,-0.07933162567727167
estimate_range_usd,Country___Others,-0.07912748941993301
Country___Others,estimate_range_usd,-0.07912748941993301
elite_school_NA,no_degree,-0.0790022414569759
no_degree,elite_school_NA,-0.0790022414569759
ranking,price_inch_prev_7_mean,-0.07875087074401886
price_inch_prev_7_mean,ranking,-0.07875087074401886
cot_mean,Country___France,-0.07868986017723725
Country___France,cot_mean,-0.07868986017723725
Country___Germany,Tier___2,-0.07836957441035325
Tier___2,Country___Germany,-0.07836957441035325
degree_NA,edu_both,-0.07831206216135912
edu_NA,edu_both,-0.07831206216135912
edu_both,edu_NA,-0.07831206216135912
edu_both,degree_NA,-0.07831206216135912
Genre___Photography,case_id,-0.07778420040751907
case_id,Genre___Photography,-0.07778420040751907
no_degree,edu_NA,-0.07769098922163535
degree_NA,no_degree,-0.07769098922163535
edu_NA,no_degree,-0.07769098922163535
no_degree,degree_NA,-0.07769098922163535
elite_award_not_received,price_inch_prev_5_min,-0.07767187268378721
price_inch_prev_5_min,elite_award_not_received,-0.07767187268378721
price_usd_prev_5_max,Tier___3,-0.07764598984074676
Tier___3,price_usd_prev_5_max,-0.07764598984074676
width,price_inch_prev_3_min,-0.07752335724549442
price_inch_prev_3_min,width,-0.07752335724549442
price_usd_prev_5_min,Genre___Others,-0.07747970976663353
Genre___Others,price_usd_prev_5_min,-0.07747970976663353
elite_school,Tier___3,-0.07732415145507439
Tier___3,elite_school,-0.07732415145507439
price_usd_prev_7_mean,Country___Austria,-0.0772838934920004
Country___Austria,price_usd_prev_7_mean,-0.0772838934920004
group_show,edu_both,-0.07723284018908748
edu_both,group_show,-0.07723284018908748
width,cnt_min,-0.07702657225998123
cnt_min,width,-0.07702657225998123
min_price,height,-0.07664628546121036
height,min_price,-0.07664628546121036
Genre___Others,price_inch_prev_3_min,-0.07658892176633848
price_inch_prev_3_min,Genre___Others,-0.07658892176633848
ranking,price_inch_prev_10_max,-0.07635805989627137
price_inch_prev_10_max,ranking,-0.07635805989627137
Continent___Europe,elite_award_received,-0.07629880646238554
elite_award_received,Continent___Europe,-0.07629880646238554
meanprice_year,Country___Others,-0.07623827847775148
Country___Others,meanprice_year,-0.07623827847775148
Country___Germany,Country___France,-0.07620837175913221
Country___France,Country___Germany,-0.07620837175913221
Tier___3,price_usd_prev_7_max,-0.07614943720750965
price_usd_prev_7_max,Tier___3,-0.07614943720750965
price_usd_prev_10_min,Genre___Others,-0.07574306213916598
Genre___Others,price_usd_prev_10_min,-0.07574306213916598
Country___Austria,Genre___Others,-0.07556881035217673
Genre___Others,Country___Austria,-0.07556881035217673
Tier___4,price_usd_prev_3_min,-0.07549368341305765
price_usd_prev_3_min,Tier___4,-0.07549368341305765
elite_school_NA,age,-0.07539193163929471
age,elite_school_NA,-0.07539193163929471
Country___Austria,price_usd_prev_7_max,-0.07518386862613513
price_usd_prev_7_max,Country___Austria,-0.07518386862613513
Tier___3,price_usd_prev_10_max,-0.07507851217293274
price_usd_prev_10_max,Tier___3,-0.07507851217293274
solo_show,case_id,-0.07497612634890385
case_id,solo_show,-0.07497612634890385
Continent___Europe,max_price,-0.07478876892388739
max_price,Continent___Europe,-0.07478876892388739
price_inch_prev_3_min,Tier___4,-0.07473809911018617
Tier___4,price_inch_prev_3_min,-0.07473809911018617
Genre___Print,ranking,-0.07473668978001502
ranking,Genre___Print,-0.07473668978001502
Tier___3,cnt_median,-0.07464995884050389
cnt_median,Tier___3,-0.07464995884050389
gender_female,Continent___Europe,-0.07461118782903747
Continent___Europe,gender_female,-0.07461118782903747
Tier___4,price_usd_prev_5_max,-0.07458849379310813
price_usd_prev_5_max,Tier___4,-0.07458849379310813
elite_school,ranking,-0.07433206043318848
ranking,elite_school,-0.07433206043318848
price_inch_prev_3_mean,height,-0.07362245809970988
height,price_inch_prev_3_mean,-0.07362245809970988
elite_school_NA,Tier___1,-0.07353939326514526
Tier___1,elite_school_NA,-0.07353939326514526
Tier___1,elite_award_not_received,-0.07337462636514347
elite_award_not_received,Tier___1,-0.07337462636514347
Country___Others,estimate_max_usd,-0.07278814328388566
estimate_max_usd,Country___Others,-0.07278814328388566
Genre___Others,elite_school_NA,-0.07271688544041649
elite_school_NA,Genre___Others,-0.07271688544041649
Country___Others,Country___Germany,-0.07265251078540677
Country___Germany,Country___Others,-0.07265251078540677
cot_min,Genre___Others,-0.07261709869885322
Genre___Others,cot_min,-0.07261709869885322
Country___Austria,price_usd_prev_5_mean,-0.07255624237833425
price_usd_prev_5_mean,Country___Austria,-0.07255624237833425
price_usd_prev_3_min,Genre___Others,-0.07249152190223464
Genre___Others,price_usd_prev_3_min,-0.07249152190223464
Tier___3,case_id,-0.07244522864824629
case_id,Tier___3,-0.07244522864824629
elite_award_not_received,estimate_min_usd,-0.07204618914564144
estimate_min_usd,elite_award_not_received,-0.07204618914564144
Continent___Others,log10_estimate_geo_mean_usd,-0.07199230581207437
log10_estimate_geo_mean_usd,Continent___Others,-0.07199230581207437
elite_award_not_received,estimate_center_usd,-0.07197927175980182
estimate_center_usd,elite_award_not_received,-0.07197927175980182
elite_award_not_received,estimate_max_usd,-0.07182886054277408
estimate_max_usd,elite_award_not_received,-0.07182886054277408
Country___Others,estimate_center_usd,-0.07141403693873673
estimate_center_usd,Country___Others,-0.07141403693873673
edu_NA,Tier___1,-0.07129830560561856
Tier___1,degree_NA,-0.07129830560561856
Tier___1,edu_NA,-0.07129830560561856
degree_NA,Tier___1,-0.07129830560561856
grad,gender_male,-0.07129776399543651
gender_male,grad,-0.07129776399543651
medianprice_year,Country___France,-0.07106595026718096
Country___France,medianprice_year,-0.07106595026718096
price_usd_prev_5_min,age,-0.07101941940642044
age,price_usd_prev_5_min,-0.07101941940642044
price_same_size_prev_10_min,Genre___Sculpture,-0.07097176162527888
Genre___Sculpture,price_same_size_prev_10_min,-0.07097176162527888
ranking,price_inch_prev_5_mean,-0.07090294619156784
price_inch_prev_5_mean,ranking,-0.07090294619156784
age,edu_NA,-0.07061068870731878
age,degree_NA,-0.07061068870731878
edu_NA,age,-0.07061068870731878
degree_NA,age,-0.07061068870731878
Tier___3,grad,-0.07050509299659566
grad,Tier___3,-0.07050509299659566
Genre___Sculpture,price_same_size_prev_7_min,-0.07036121964124255
price_same_size_prev_7_min,Genre___Sculpture,-0.07036121964124255
Genre___Others,Country___France,-0.07030612089786184
Country___France,Genre___Others,-0.07030612089786184
min_price,solo_show,-0.07024495858063962
solo_show,min_price,-0.07024495858063962
price_usd_prev_5_max,Country___Austria,-0.07022022418753637
Country___Austria,price_usd_prev_5_max,-0.07022022418753637
degree_NA,Genre___Others,-0.07021193133110029
Genre___Others,degree_NA,-0.07021193133110029
Genre___Others,edu_NA,-0.07021193133110029
edu_NA,Genre___Others,-0.07021193133110029
edu_both,elite_award_received,-0.07015855479222784
elite_award_received,edu_both,-0.07015855479222784
min_price,width,-0.06997202435518486
width,min_price,-0.06997202435518486
Country___Others,price_usd,-0.06993895844157376
price_usd,Country___Others,-0.06993895844157376
fest_biennal,Continent___North_America,-0.06957032578986676
Continent___North_America,fest_biennal,-0.06957032578986676
Country___USA,fest_biennal,-0.06957032578986676
fest_biennal,Country___USA,-0.06957032578986676
ranking,price_inch_prev_7_max,-0.06956430290773395
price_inch_prev_7_max,ranking,-0.06956430290773395
estimate_min_usd,Country___Others,-0.06935905559771319
Country___Others,estimate_min_usd,-0.06935905559771319
elite_award_not_received,estimate_range_usd,-0.06918104697883755
estimate_range_usd,elite_award_not_received,-0.06918104697883755
ranking,price_usd_prev_5_max,-0.06912499745348703
